Sample,Data,PM,Δm,V_amb,C_pm,110.9758,124.9914,130.0228,139.0071,152.9863,154.9656,168.9812,172.9914,187.0071,187.0071,201.0227,209.0853,138.9707,251.0961,269.0700,311.0442,167.0020,179.0020,180.9812,182.9969,194.9969,197.0125,198.9918,199.0282,210.9919,213.0074,215.0231,224.9711,229.0024,240.9660,241.9976,281.0338,297.0284,231.0696,233.0489,235.0646,247.0646,249.0438,249.0806,251.0595,263.0595,265.0393,265.0752,267.0547,279.0542,281.0700,283.0493,283.0855,295.0490,297.0648,293.1793,303.1272,309.1736,315.1271,317.1428,321.1384,323.1531,333.1013,347.1170,349.1326,211.0364,225.0062,262.0558,265.0391,278.0517,281.0325,325.0524,269.9921,310.0238,389.0140,242.9816,260.0082,273.9874,294.0653,296.0446,310.0602,312.0395,312.0759,324.0394,326.0551,328.0708,342.0500,362.1279,382.1177,257.0139,273.0063,275.0228,320.0021,217.9751,231.0333,287.0243,289.0387
emep_h10_340,12/06/19,10,9.420,766.3,12.2928677877276,14879270,2311836,5880392,6861200,3062835,1691524,1239011,0,0,0,58517,2118428,0,1561901,177022,427323,2125756,0,0,0,481317,1381082,179727,621153,888567,308633,116304,0,56988,0,0,1526519,434868,3928363,1282835,9334493,3964991,382683,5045496,3780641,697115,1802747,935831,2533776,2035086,1286463,872525,342546,506176,446222,18350396,0,22763384,0,0,0,0,0,0,0,0,1214624,0,697115,0,1525723,0,0,165691,0,0,100351,0,61910018,5527210,3114286,598054,714140,571810,603921,1056276,836170,0,0,0,0,0,0,0,144653,0,0
emep_h10_341,12/07/19,10,8.890,768.9,11.5621520949734,6978750,1966983,2991643,8878775,1916635,1650099,480096,0,0,0,104017,3284992,0,1600313,283356,399408,3042584,0,0,0,458146,1560481,0,409698,327282,135235,0,0,0,0,0,1584637,333090,2025388,827120,5347131,2296352,370372,4800534,1308151,1196341,709588,1794781,1040735,2789304,1202266,711025,505387,469563,468361,9208317,0,8134757,0,0,0,0,0,0,0,0,822180,0,709588,1605864,0,0,0,169315,0,0,141496,0,58201796,2598295,858532,611579,622723,551795,624402,980577,699472,0,0,0,0,0,0,0,129425,0,0
emep_h10_342,12/08/19,10,9.390,771.2,12.1750878771653,1877053,769670,3843942,3907244,2100046,1542384,424947,0,0,0,29202,1487975,0,473477,399408,491256,1991215,0,0,0,509717,1607556,0,467156,273983,0,0,0,0,0,53116,1991674,428963,712327,660649,2703293,1413530,303563,2821881,1046727,586585,832981,1074967,1118987,2543313,979446,847971,452645,628534,525604,28252769,0,19096802,0,0,0,0,0,0,0,0,1080891,0,832822,1970675,0,0,0,136542,0,0,139947,0,20885877,1660922,568120,450853,322793,625050,705997,590778,511532,0,0,0,0,0,0,0,128546,0,0
emep_h10_BL11,,10,,,,157607,107553,3253903,972705,129011,400809,49427,0,0,0,50239,1157051,191561,0,31582,10002,39688,0,0,0,101230,0,12138,15499,60773,43449,0,0,0,0,0,37547,0,47306,180680,266530,182544,56517,174210,110859,74402,726350,26350,185143,96513,150800,17495,91919,10933,40769,19241286,28356,19344322,0,60332,240397,0,0,0,126896,0,0,0,26332,0,28538,0,24453,0,0,0,0,0,1012580,423699,18955,0,29273,37349,38581,0,97701,0,0,0,0,0,0,0,0,0,0
emep_l2.5_7,01/08/19,2.5,0.254,45.8,5.54222125245514,413600,115989,723064,547671,233230,904597,221616,0,0,0,0,480321,148094,162443,62706,105782,194442,0,0,0,0,0,126871,44236,97479,0,0,0,0,0,0,0,0,94007,120691,149513,199749,43486,33920,220274,65820,38539,0,184878,146111,226461,0,0,70691,47561,35174995,0,11866430,0,0,0,0,0,0,0,0,0,0,150010,0,0,0,0,0,0,0,0,0,2304959,195901,128338,43909,74736,28755,72789,55083,80480,0,0,0,0,0,0,0,0,0,0
emep_l2.5_9,01/09/19,2.5,0.404,55.1,7.33079295953541,933768,305439,1099377,1193439,408311,254915,113911,0,105650,0,51696,1860718,187840,1405641,314295,167403,416079,592823,0,307089,84393,0,106743,174545,170189,0,0,0,0,0,22745,669976,30257,319633,636462,1465591,381643,446504,930715,1354652,717979,464858,1510369,1027326,1439028,1292269,280243,417734,354308,258064,4646294,86986,12854429,84955,0,0,0,0,0,0,0,0,0,465135,0,463744,23649,41401,78838,0,234326,0,0,9100142,686119,561212,339645,568020,153184,374880,491657,734144,0,0,33917,22303,84117,0,0,115626,56034,31857
emep_l2.5_10,01/10/19,2.5,0.273,55.1,4.95283018867918,717860,323849,1160542,1076686,378132,358864,156481,0,48700,29552,0,1508518,70614,669977,149274,54703,260807,413552,0,140401,44538,0,41312,74255,71740,0,0,0,0,0,0,309966,154698,267431,408020,1452660,509109,245240,973738,834489,477002,181048,765960,365760,648997,659810,98575,248977,174087,128962,20301440,95128,3874845,49026,0,0,0,0,0,0,0,0,0,181162,0,194746,21085,38511,101795,0,568951,0,0,10297126,434444,316092,188523,175434,112532,160689,243196,203114,0,0,12691,30495,69498,0,0,92117,23105,15446
emep_l2.5_11,01/11/19,2.5,0.130,55.1,2.35849056603765,676665,460635,1094875,1260082,778015,911126,360883,73693,120954,74287,0,1954154,158086,1405641,314295,167403,416079,592823,11854,307089,84393,383166,106743,174545,170189,124581,37168,0,35381,0,0,456122,154698,319633,377406,1465591,239091,446504,930725,3068336,717979,464858,374921,1327326,363939,1292269,280243,417735,218192,258064,464294,0,3298573,0,0,0,0,0,0,0,0,0,0,465135,0,463744,0,41401,78838,0,234326,0,0,9100042,686119,561212,339645,222992,153184,374880,491657,7341414,0,0,0,22303,84117,0,0,115626,56034,84104
emep_l2.5_12,01/12/19,2.5,0.789,55.1,14.3142235123365,599225,575326,1107372,1638981,943502,1227142,535957,153266,199344,137440,0,2351279,176170,2545278,225750,288084,553778,644858,45126,559717,217994,957720,163382,391636,42884,193256,64802,0,46939,0,13081,667469,200604,521390,551228,2313540,392061,652297,1838802,2826137,969937,638601,2197829,1655939,2033653,2070436,435391,790071,435329,436628,10779074,0,11111236,0,0,0,0,0,0,0,0,0,0,638601,0,664629,0,36343,14965,0,160643,0,0,17634349,882906,930658,399297,440042,182066,662572,706597,1044453,0,0,0,0,101898,0,0,228481,107378,84104
emep_l2.5_13,01/13/19,2.5,0.695,55.1,12.6111413536567,400116,134344,1145091,420769,674104,1732921,473854,79710,144558,0,76718,1616358,255652,721237,111383,124492,251958,620206,41109,257241,178372,117999,205927,176668,312971,173799,158232,0,122470,0,27926,327143,129956,237485,305417,1841675,184236,345053,1236700,1285206,632721,374921,954850,563699,772839,801021,167616,218191,259417,218254,4941389,0,3391793,0,0,0,0,0,0,0,0,0,0,374921,0,329832,0,43333,18252,0,0,0,0,17634349,408446,446793,132658,48030,106531,189373,165776,365849,0,0,0,0,66837,0,0,53940,13747,30608
emep_l2.5_14,01/14/19,2.5,0.285,55.1,5.17053701016011,226618,185756,1119374,609706,200216,143397,76499,0,76718,0,33064,1777195,0,1086624,258573,37987,132513,600876,0,0,46057,0,0,12558,0,0,605058,0,0,0,0,110147,0,183264,113076,1480514,200041,181393,577321,764675,299796,131800,575952,276373,407155,521867,82948,271216,125375,124718,9115237,123707,6605720,58930,0,0,1306122,452560,1134027,0,323540,292906,0,131800,0,119598,0,41052,37932,0,397343,0,0,7863040,286997,206296,80341,144431,51524,75770,49163,279792,0,0,0,25229,26946,22593,0,22682,22594,0
emep_l2.5_BL1,,2.5,,,,64254,0,1142224,0,0,0,0,0,86468,0,11713,1379309,0,732941,68343,0,34411,527930,0,0,0,0,0,0,0,0,56527,0,0,0,0,0,0,0,96892,20328,95430,69608,177592,158202,108976,0,81190,32271,75162,180986,0,0,47303,49731,14851774,72754,13306050,44477,0,0,1149495,526432,1117002,0,61368,126078,0,0,0,0,0,39590,40412,0,730857,0,0,470572,124079,0,0,0,24939,0,0,55051,0,0,0,25147,16537,13355,0,24361,13355,0
emep_l2.5_38,02/07/19,2.5,0.986,55.1,17.8882438316404,153064,135458,1033066,444931,291713,243898,112431,37562,104394,0,78186,1906008,0,656916,157053,51351,179739,722460,0,0,0,0,76976,0,0,0,0,0,0,0,14040,0,53309,264491,426403,1355156,248041,196163,601485,801009,378528,164908,785381,385848,553397,623901,104912,233333,138377,123967,11318079,0,5764017,109847,0,0,0,591258,1072603,0,434733,201125,0,164908,0,147600,0,42198,64878,0,558616,0,0,4983601,560482,344231,190107,200509,108921,161160,237582,389442,0,0,0,14579,63404,0,0,35505,30257,0
emep_l2.5_39,02/08/19,2.5,0.869,55.1,15.7684630738523,58426,15563,1009460,134947,97604,43484,13009,0,75002,0,0,1464736,0,912077,85569,13483,137832,711738,0,0,0,0,16822,0,0,0,0,0,0,0,0,0,24974,187990,426403,733812,147523,121158,328113,440159,191528,54496,91255,139919,201738,286149,25348,203499,539123,72111,7598977,0,6047779,108108,0,0,0,545396,1136269,0,228259,132563,0,54742,0,60003,0,38509,24450,0,6228,0,0,5374312,292694,98690,52323,79408,39845,48066,19282,186821,0,0,0,26962,41382,0,0,39484,16509,0
emep_l2.5_40,02/09/19,2.5,0.329,55.1,5.96987842496839,319371,134497,1070533,458587,190718,115127,48732,0,32370,0,0,1555570,0,1144126,22826,19257,150486,738057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176412,225484,1066774,224922,138349,483844,378728,229955,79309,369784,171356,292766,380200,40851,189563,81154,865453,44253036,0,19192320,105217,0,0,0,494412,1153759,0,236138,139081,0,79309,0,27899,0,31146,28111,0,151432,0,0,3395892,279015,201995,60500,29333,78730,3318446,95631,184010,0,0,0,13841,53444,0,0,32299,27872,18553
emep_l2.5_41,02/10/19,2.5,0.382,55.1,6.93033381712636,1264824,469780,1064196,1188541,481706,342504,1326756,348121,38348,0,38903,1597691,104360,2057274,3381,53645,264154,1563127,0,175330,167101,0,42391,78819,156072,0,0,0,0,0,0,140951,34289,353042,535730,1632117,932554,361503,907579,532277,951962,137061,712491,325764,707824,604826,35233,271742,141971,101495,20810199,0,4048751,84559,0,0,0,38603,10683,98437,204891,0,0,137061,0,140951,19689,33641,72262,0,298980,0,0,6125437,750697,507634,217067,86896,318920,197406,273637,320200,0,0,0,37827,42887,0,0,61829,0,22030
emep_l2.5_42,02/11/19,2.5,0.464,55.1,8.41799709724236,1255460,610266,1028712,1468183,739414,739578,260281,0,0,0,39590,1841446,216648,191716,3884,43103,319580,1630403,9844,289793,309322,0,109338,140393,306723,0,0,0,0,0,0,385546,38544,307969,699011,1987900,1191126,496246,895037,672621,1254178,258386,905371,588546,1108135,757882,114043,391073,240342,178738,35671634,0,15492022,84767,0,0,0,125811,21542,116662,145497,0,0,258386,0,397145,23778,34130,92054,0,221169,0,0,5559054,951869,550179,286317,299634,345044,297813,389456,394778,0,0,0,26400,66800,0,0,51030,0,26016
emep_l2.5_45,02/12/19,2.5,0.402,55.1,7.29317851959338,387405,268688,902974,699145,373183,2907122,454715,0,0,0,0,490696,453683,315663,0,102748,322502,0,0,281725,214787,238912,151972,80949,228045,122880,36538,39647,17666,0,18688,0,156844,225931,148013,191147,370228,22500,55682,228126,147715,20698,147221,373501,179182,85489,0,10082,20590,0,27844954,0,8738116,0,0,0,0,0,0,0,0,500409,0,155393,0,0,0,0,0,0,0,0,0,3674737,127342,196715,70337,107489,52456,186743,63831,0,0,0,0,0,0,0,0,0,0,0
emep_l2.5_44,02/13/19,2.5,0.729,55.1,13.2256894049344,501599,289641,1008703,756651,524447,956727,34121,93754,102109,0,65146,1918536,229203,2279103,3850,118190,208119,1564654,27504,293234,312510,0,100512,1653780,299938,0,0,0,0,0,0,322671,110042,307969,505961,1198505,762081,441226,474655,565435,876609,246725,932944,592824,722995,835492,64823,325351,218373,192691,18923076,0,3583597,85012,0,0,0,89089,37988,72835,149976,0,0,247134,0,322671,53867,34678,31723,0,354539,0,0,5333099,711857,279915,186244,246034,115042,164985,186904,326492,0,0,0,0,62687,0,0,64248,0,31861
emep_l2.5_BL2,,2.5,,,,0,0,1165021,0,0,24931,0,0,0,0,0,1084477,0,1506818,41864,17599,0,0,0,0,0,0,0,0,0,0,21320,0,0,0,0,0,0,0,154915,0,59516,68504,0,0,0,0,0,49535,90316,193426,0,118271,42897,51475,27234307,0,10360572,122820,0,7395,35667,20390,3065,0,0,0,0,26454,0,1481,20010,48489,20759,0,782205,0,0,521466,328464,12262,0,0,32745,1210222,0,52428,0,0,0,0,22296,0,0,21142,0,7222
emep_l2.5_156,06/05/19,2.5,0.545,55.1,9.88931228452215,78040,0,934126,0,221299,550850,81301,0,24540,0,0,1113106,68392,1627694,139268,20840,0,0,0,98234,121762,119574,38992,77915,189281,60283,62250,0,0,0,0,77512,16406,77747,46340,1097382,237831,99681,1135154,314702,450916,19440,245641,144780,225138,306840,43142,209230,67006,70756,13620088,92555,3812990,87740,106949,228316,643895,49239,97791,86143,196419,520134,0,72590,0,53145,10445,32601,40854,0,207081,0,0,1656558,421515,34588,0,40574,60505,26257,10183,148744,0,0,0,15395,48885,0,0,26910,31980,0
emep_l2.5_157,06/06/19,2.5,0.493,55.1,8.9424995465263,572939,68259,954110,261240,384078,754383,119048,0,49988,0,14120,1191517,131777,1306985,99427,13622,0,0,0,145079,239410,188599,60167,111675,299990,97776,114359,0,0,0,0,61586,25343,85224,31665,1126656,310248,127497,1752193,14928,576858,38121,170419,171561,300415,439196,39367,248257,89360,75826,22959770,103436,6588947,74109,79737,215527,676027,45445,131229,132227,192720,539686,20316,64852,0,118722,17276,29097,45522,0,0,0,0,1761305,479274,61139,0,49382,60255,44343,24004,146058,0,0,0,15811,65239,0,0,50693,16081,0
emep_l2.5_158,06/07/19,2.5,0.386,55.1,7.00163250498813,548698,321433,982409,624384,652750,1340257,221490,0,0,0,10213,12135832,191296,1440205,114532,33863,0,0,0,222221,216034,251763,138444,189197,747230,150319,210260,0,0,0,0,216453,60115,120645,97656,829312,327732,142118,1293425,292459,504702,39091,312399,196211,328646,434413,75974,247123,128133,75987,10484282,34998,2707964,70261,68055,187685,631282,43441,142324,155177,168565,538680,13163,80894,0,193303,15650,27340,53633,0,127568,0,0,2114120,450531,107811,0,79829,81749,12156,25714,158350,0,0,0,0,59075,0,0,26656,10457,0
emep_l2.5_159,06/08/19,2.5,0.678,55.1,12.3004354136429,478430,155501,920428,420572,889726,2613506,353672,0,75438,0,13458,1772489,162206,1627694,193628,71689,0,0,0,454032,371511,487812,307588,306606,1220448,350562,528598,0,0,0,0,569888,120587,115116,75843,1130923,392627,201298,2262036,579766,664596,100352,510107,598231,742647,920166,290171,431539,239727,226594,18745351,66674,6151413,72329,64347,253494,691073,188114,227609,115262,206030,294991,0,192074,0,621843,24136,28661,48959,0,74954,0,0,3224087,568541,165149,0,94258,99658,58556,66667,280341,0,0,0,0,68823,0,0,27253,0,0
emep_l2.5_160,06/09/19,2.5,0.814,55.1,14.7677793904208,253070,54713,889531,197595,688110,2165645,291036,0,0,0,0,1890630,248946,1713048,124020,50134,0,0,0,252222,316897,348944,252950,246690,886614,179679,240375,0,0,0,0,405041,91978,106739,29801,944682,377488,159316,1549917,204862,558067,47901,426795,292768,429760,534249,155372,299826,138339,134337,13630938,56522,5576066,61853,88933,225879,598566,126151,214001,176606,233529,590006,0,134735,0,390066,21536,27713,42699,0,251434,0,0,2351535,466942,88780,0,100692,73407,32758,26783,216171,0,0,0,14962,62866,0,0,26918,0,0
emep_l2.5_161,06/10/19,2.5,1.004,55.1,18.2115000906946,299618,116207,914129,280794,822877,2295018,313671,0,13458,0,0,1448921,236721,1412908,79679,31367,0,0,0,243458,314199,300997,228758,210467,1020997,88804,180508,0,0,0,0,236856,84481,178287,179520,973896,430871,141491,1381999,215918,578319,56668,346490,170059,363026,446514,111429,255593,105430,108202,14629324,62607,3835808,78720,76163,200655,491993,109390,136616,93800,176883,644815,0,149326,0,259333,21749,27262,51235,0,41566,0,0,3502234,476909,153975,0,61967,105199,44922,21389,221819,0,0,0,0,85273,0,0,30209,15010,0
emep_l2.5_162,06/11/19,2.5,1.179,55.1,21.38969521045,451755,154252,918860,0,1210541,4009995,484360,0,0,0,0,1101104,432991,1626955,62308,254130,0,0,54095,407554,332490,0,341922,254202,1491192,302281,327225,23130,162745,0,0,488062,27322,56966,279024,537310,197704,0,1173545,0,362039,0,0,338381,350181,358479,0,274998,235855,139123,19059636,0,4048295,63022,0,0,548571,0,134202,0,0,737160,0,0,0,376873,0,25741,48896,0,0,0,0,1788711,363592,135612,0,81091,116872,60914,0,231355,0,0,0,0,52276,0,0,9072,14247,0
emep_l2.5_BL6,,2.5,,,,0,0,1019128,0,32072,0,0,0,0,0,5272,1391528,1602884,0,0,18835,0,43868,0,0,0,0,0,0,0,0,24868,0,0,0,0,11484,1850,9449,0,0,114127,61734,58665,224661,105996,0,0,0,83661,157247,0,147550,32179,17204,19728334,0,2880165,96489,0,192467,350725,15534,0,129848,0,0,0,0,0,11484,22552,0,22514,0,0,0,0,537020,308811,0,0,16751,50261,398205,0,77570,0,0,0,19060,0,0,0,0,0,0
emep_l2.5_187,07/06/19,2.5,0.673,55.2,12.2008701957941,297652,199399,786019,266400,907823,9715933,349273,34609,478145,0,61282,2177861,186505,2335449,119680,246497,178831,40061,37995,361272,398645,648625,449775,329022,1367086,469307,1051237,0,427023,0,0,442362,202640,89965,409763,409763,285353,148646,1009287,501308,587979,73826,538091,184176,300476,452238,249748,222995,133620,117695,11516238,0,19808967,58351,0,117758,1495454,0,342283,864509,257286,575495,0,73820,0,469147,0,26603,0,0,0,72192,0,1639040,335937,0,0,0,53330,88257,0,106521,0,0,0,0,87379,0,0,0,0,254518
emep_l2.5_188,07/07/19,2.5,0.658,55.1,11.9375907111759,381364,57839,848354,197912,1696094,3606373,593106,0,0,0,0,1569218,270346,1447621,114572,420033,282457,52692,123899,885430,599567,832467,944463,508113,2935642,1084104,2603877,0,428105,0,0,672137,470218,0,358864,358864,208206,147488,815447,394839,457271,112995,404785,318119,463376,362398,467588,207882,193009,187146,12122943,24084,6272737,12669,0,146484,582542,119067,134928,78211,119118,1287567,0,87079,0,770081,0,29838,0,0,0,117000,0,1356716,322140,0,0,0,63310,100011,27241,111952,0,0,0,0,49102,0,0,0,0,0
emep_l2.5_189,07/08/19,2.5,0.663,55.1,12.0261200798116,417808,87888,802504,274649,1975926,4396059,688606,0,143219,0,0,1661855,316678,1408742,149031,653008,279798,61403,135723,872594,562648,1013637,1104870,597573,3380123,1161712,2708553,0,479598,0,0,925014,576582,50163,569181,569181,362484,180216,2135979,522820,527590,77889,520232,375851,584308,412649,426147,261174,219902,188900,21558115,39178,6743084,34899,0,164826,688133,189048,156295,59374,154004,1569130,0,77889,0,951409,0,25568,0,0,0,97274,0,2496390,552097,0,0,0,60942,170677,44001,143710,0,0,0,0,53070,0,0,0,0,0
emep_l2.5_190,07/09/19,2.5,0.688,55.1,12.4795936876472,388048,106017,85106,267787,2456840,5156779,744638,0,0,0,0,1960235,415210,1264694,244877,274006,36066,49738,123516,959878,561345,822021,1097143,686010,3855656,995447,1901233,0,499674,0,0,884602,4622426,78974,491156,491157,373326,176432,1890320,498876,638642,117116,546100,264891,493709,409073,477609,285394,239807,169586,177695010,42050,2396607,51833,0,214475,711034,143460,195672,84923,126074,1513424,0,117686,0,764302,0,28087,0,0,0,68964,0,2869506,452072,0,0,0,58538,117152,44726,126056,0,0,0,0,40058,0,0,0,0,0
emep_l2.5_191,07/10/19,2.5,0.879,55.1,15.9441320515144,447784,122238,795257,363826,2487551,4858297,737991,0,0,0,0,1687669,320124,1490569,205641,393935,293063,45245,122582,901632,836115,972108,1014026,646882,4041759,912966,2116606,0,481418,0,0,1146580,515275,44120,585759,585759,376590,165500,2091679,475389,641309,102999,418696,510979,552870,359918,440653,1038376,690135,167996,10368406,40649,2605684,18686,0,229116,870874,149653,175056,76564,194582,1605354,0,511199,0,1087998,0,22407,0,0,0,49876,0,2869506,435396,0,0,0,54068,80056,45005,1000935,0,0,0,0,40911,0,0,0,0,0
emep_l2.5_192,07/11/19,2.5,0.938,55.1,17.0143297660079,571623,110173,833208,399583,3230976,5833221,863889,0,0,0,0,1654686,488162,1656100,247931,417736,479770,114014,177592,1546082,974200,1639853,1627708,944483,6158352,1709034,4140969,0,682495,0,0,1521339,788935,0,560997,560997,39215,262081,1455775,627591,687400,709799,571430,651102,818076,541299,552684,294616,1013918,383795,9452204,30143,2156485,48709,0,249317,699250,193068,188488,17052,141775,2080292,0,182286,0,1328051,0,20555,0,0,0,144056,0,2393551,548651,0,0,0,60794,165071,63523,142634,0,0,0,0,16276,0,0,0,0,0
emep_l2.5_193,07/12/19,2.5,0.696,55.1,12.6247052421549,356364,195102,785705,573985,1229059,1704731,328562,0,0,0,29160,1838357,237958,1295017,123094,245328,286385,28656,83347,542594,385985,87379,303598,340362,1712129,404636,538294,0,159004,0,0,641019,355074,212035,465718,465718,482625,231873,773806,455234,568881,105528,344606,214328,465539,354039,307413,189872,325758,133310,14888792,42356,3665630,68634,0,149060,717709,118340,80591,103302,117711,1028248,0,105207,0,613430,0,30062,0,0,0,61934,0,4157591,720124,0,0,0,89091,164063,63530,156820,0,0,0,0,44606,0,0,0,0,13084
emep_l2.5_BL7,,2.5,,,,0,0,893880,0,0,0,0,0,26760,0,0,1296789,15076,1401864,50512,17832,0,0,0,0,51915,0,0,0,0,0,0,0,0,0,0,0,0,24525,121792,269543,98171,0,1224165,0,103198,0,0,27592,62966,111388,0,324180,0,0,19020071,0,5713095,77661,0,0,482353,0,40888,0,0,0,0,0,0,0,0,25219,90989,0,0,0,0,490270,232264,0,0,33474,53675,9052,0,86328,0,0,0,0,12441,0,0,0,10734,0
emep_l2.5_214,08/02/19,2.5,1.144,55.1,20.7547169811322,64738,135126,837245,368838,3263182,5722495,898857,0,0,0,27130,1931347,472078,1385347,129639,601119,531862,47309,152488,1310835,873049,969111,979890,546671,5137403,1197702,2137234,0,636595,0,0,1080348,401490,48186,416006,416006,362703,89466,1009287,366452,570777,97635,344515,380729,525010,320403,417590,214602,181539,120238,8817245,23692,1947999,68280,0,163734,40022,97203,206655,108881,154356,1878812,0,97632,0,1187629,0,28309,0,0,0,157323,0,2283120,467368,0,0,0,61516,137447,53443,121290,0,0,0,0,38687,0,0,0,0,0
emep_l2.5_215,08/03/19,2.5,1.208,55.1,21.9118447306366,752888,188408,844575,558432,3785082,6649889,1043186,0,0,0,31952,1585018,468852,1231564,263479,472419,441617,63002,172529,1486059,1011873,1001939,1105426,649616,5987171,1380110,2503356,0,685612,0,0,1340075,723161,102408,488262,488262,460169,205602,1150029,481071,549156,129880,430913,895464,549140,330903,404987,188236,562297,107026,12052178,28264,3344643,75153,0,174116,687012,85533,143233,135462,152775,205970,0,129880,0,1255092,0,30535,0,0,0,159897,0,3388383,558882,0,0,0,76725,157520,81953,149317,0,0,0,0,46753,0,0,0,0,0
emep_l2.5_216,08/04/19,2.5,1.174,55.1,21.2912586144356,740624,156238,842069,469661,4299252,7721963,1143652,0,0,0,0,2002581,620237,1446049,272273,633535,568764,41890,206352,1758922,1082286,1374806,1312365,848381,6567745,1699027,3536340,0,806142,0,0,1456078,817506,99633,452990,452990,460673,211491,1407430,405354,597064,159633,5509549,1047160,672837,410171,557958,261298,271350,154626,12582012,25045,2957431,67196,0,225941,731275,103227,157306,73121,140378,2199361,0,159463,0,1534618,0,25301,0,0,0,156092,0,2885544,430107,0,0,0,72450,186786,71275,115858,0,0,0,0,49652,0,0,0,0,0
emep_l2.5_217,08/05/19,2.5,1.009,55.1,18.3055152394778,522741,351803,856148,695405,3075305,4225134,680458,0,0,0,27445,1571726,413201,1220466,122398,326182,390304,77701,83842,1191437,643966,901646,778930,508947,4649053,1083454,2084473,0,469959,0,0,792868,424347,88925,364258,364258,326529,151003,674228,294979,399152,102504,256321,410575,457462,248029,415693,137109,158180,138580,12859200,20064,2655667,75186,0,134791,611553,82117,84171,88159,130792,1374053,0,102489,0,720791,0,27326,0,0,0,203658,0,2070691,283921,0,0,0,72601,120013,34990,81853,0,0,0,0,45398,0,0,0,0,0
emep_l2.5_218,08/06/19,2.5,1.098,55.1,19.9165608561584,397460,379676,556486,492125,304518,4575101,305685,0,0,0,13682,1532302,317609,1167289,162069,233881,441151,61115,119063,944944,699152,106922,336750,789458,3796968,632669,1071515,0,238222,0,0,1057784,541122,72747,255304,255304,248512,120988,343073,176272,364634,133801,172639,333234,458416,216326,397190,124802,126969,92548,10569025,15293,3731554,77454,0,0,594342,75690,114895,106388,0,944875,0,91952,0,935314,0,30337,0,0,0,154529,0,1221187,205342,0,0,0,61028,107523,50560,109042,0,0,0,0,28583,0,0,0,0,0
emep_l2.5_219,08/07/19,2.5,0.763,55.1,13.8400145111555,421194,236711,869782,51997,1737311,3164433,523228,0,0,0,12702,1704150,325447,1257432,113421,212044,193361,31776,89020,706202,477364,530311,523493,372988,3063312,663078,1235418,0,304708,0,0,538669,301293,0,266636,266636,217315,111493,527346,219099,374238,69261,306056,287583,310244,213985,306896,143949,116524,82138,10259565,35081,3102029,65684,0,111576,575718,64770,111237,85514,103845,984684,0,73443,0,576634,0,27148,0,0,0,64381,0,1311584,230262,0,0,0,60065,89130,23871,94129,0,0,0,0,41037,0,0,0,0,0
emep_l2.5_220,08/08/19,2.5,0.340,55.1,6.16835994194439,275869,27974,805796,142629,663953,1765302,175045,0,0,0,0,1583042,150154,1365489,138042,60456,172625,34098,44838,336074,279456,420721,306867,250228,1214440,376775,914106,0,144562,0,0,244123,202640,61752,466673,466673,344326,148646,470350,218086,484512,85804,379884,264894,271658,149506,207066,79413,92473,69906,14382330,19389,5538814,70293,0,170855,619166,119858,107082,68071,150923,642029,0,85850,0,303358,0,28537,0,0,0,57508,0,1165006,218329,0,0,0,50597,59345,0,32005,0,0,0,0,21352,0,0,0,0,0
emep_l2.5_BL8,,2.5,,,,0,11486,955083,73369,14078,0,0,0,0,0,0,1366994,0,976808,6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26984,189901,189901,106960,50213,164064,42233,231100,2541,125947,10405,62040,80872,0,39689,16172,13373,11516238,14220,3119958,72959,0,78466,437666,42646,18313,82578,76923,0,0,0,0,0,0,28680,0,0,0,0,0,466405,186851,0,0,0,40500,28029,0,18100,0,0,0,0,16139,0,0,0,0,0
emep_l2.5_336,12/02/19,2.5,0.195,55.1,3.537735849057,153010,47889,904693,930736,124781,85511,24720,0,0,0,0,1619248,24304,1166592,17863,14870,78966,0,0,0,75884,107791,0,36265,53863,0,0,0,0,0,0,63216,0,153934,141489,835663,396165,89782,904792,56347,362860,33953,211843,101903,215854,118530,63333,63360,37110,34016,11015484,80238,3008027,71251,0,210320,402660,15296,0,0,532972,295106,53027,63684,0,97497,15747,32972,51966,0,0,19294,0,3635296,251063,160429,37746,72575,103241,117892,47972,2078508,0,0,0,0,30950,0,0,0,0,0
emep_l2.5_337,12/03/19,2.5,0.219,55.1,3.97242880464398,286705,89299,890844,309957,253915,263126,76933,0,0,0,171177,1838696,71684,1244523,37947,8893,81713,0,0,0,140534,92264,27953,86580,162123,0,0,0,0,0,0,216468,0,209518,185375,1022141,630327,116895,1349813,134238,487177,51127,333458,268287,393260,201663,125598,106840,64948,52651,31464491,45795,10414379,76260,0,199172,590033,24160,0,0,542366,302276,32002,195195,0,238754,21729,27085,70632,0,0,20096,0,4891171,299390,325785,66908,155320,172112,178146,111894,2891255,0,0,0,0,10671,0,0,0,0,0
